MOVIE_ID,REV_ID,Reviews
78,1928,"At the start of J.K. Rowling, thank you for this wonderful series of books forever. I can tell you this current state of my childhood and my future. Sign up everywhere it has always been a part of Harry Potter's name. I'd say the most important series of my life. I owe my childhood such wonderful pass to the books and movies of this series. In this series, even though I know better than the series it has always been a special place for me in this series and it will always continue. This movie is definitely the best in the series. And the players is the most mature film. You feel throughout the film until the end of the final air and this is an amazing thing for fans like me. Book series as well as certainly never did. However, in each film it was pretty cool. And with incredible finale made this film. Harry certainly kept the best for last. Put all the music from the beginning to the end of the movie you are very successful and internal chills. You feel deeply cool is really going on. When the film ended up being a very big gap within you. Of course, you are a part of this world..."
78,1929,"I am a huge fan of the Harry Potter books, they're all so great and magical. But I didn't think the film series were perfect at all, but they were still great movies. With that, I was extremely excited to see the end of the film franchise, and impressed with the trailers. So I had high expectations. And thankfully it did not disappoint, Harry Potter and the Deathly Hallows: Part II, blew past my already high expectations and I was enthralled!The whole movie looked spectacular! The cinematography extremely well done, the art direction was incredible. The movie was beautiful to look at, the visuals were spectacular and truly Oscar worthy! The set designers, cinematographers really need to be awarded for their work, because it looks like they spend of time and money on the look of the film. The cast of the film was pretty much perfect, they should all be applauded too. Emma Watson, as usual is and great and she'll have a bright career ahead of her. Rupert Grint is pretty much great also, he is a fine actor indeed. Daniel Radcliffe did an amazing job and was very memorable as Harry Potter. Although I think Ralph Fiennes was the star of the film, he did unbelievable job as the evil, crazy Lord Voldemort, I think he deserves an Oscar Nomination for his role. The rest of the cast were also great too.We all grew up overtime with the series, we followed the adventures of Harry Potter for around 10 years, I think. It seems very weird that there will be no more Harry Potter films to look forward too. I will miss the franchise very much! However I am happy the series got an amazing ending. Harry Potter and the Deathly Hallows: Part II is not only the best film in the series, but it will probably be one of the best films of 2011. Everyone should see this film, even if they don't like past Harry Potter films."
78,1930,"Overall, it may be said that the movie was good. The direction, cinematography & the special effects were brilliantly executed. The acting was good too. The children have grown so much.But, this isn't the way The Harry Potter saga was meant to end. A movie which is supposed to mark the End of an Era could have been much better. With the expectations I had, I was a little disappointed. It DID NOT have the depth and the emotional impact WASN'T nearly as good as the book. I was pleased with Part 1 because it stuck very well to the book. That's what I was expecting with this too. But no... they had to spoil it. What's the use of making the movie in two parts if they can't do justice to the book? They should have made it a Trilogy (as all great movies are made, like 'The Godfather Trilogy', 'The LOTR Trilogy', original 'Star Wars Trilogy', The Bourne Trilogy', etc.) or they should have increased the length of the 2 parts. Who forced them to fit the whole thing within 2hrs.15mins. each. ??(Every part of LOTR is over 3&1/2 hrs. long. No one had an issue with it). . *** SPOILERS **THE GOOD :Snape's and Voldemort's characters were played quite well.Throughout the series, Snape has been rather emotionless and monotonous. But, in the pensieve, we see a refreshingly new emotional side of him.Gringott's scene was nicely shown.They added the scene where Hermione & Ron destroy Hufflepuff's cup.They show the future (19 years later) scene. I thought it would be cut.THE BAD : (I have to mention these because I was disappointed as hell)My Biggest Disappointment - Snape's Memories. They showed the whole thing within a minute. They're some of the most interesting & touching scenes of the story. They just rushed through it, even excluding many of the memories. Fred's death. They don't even show it. Then later it was ridiculous to see Mrs. Weasley angry at Bellatrix when the latter was fighting Ginny.The battle was too short and didn't the magnitude and impact as in the book, with Centaurs, Goblins/Kreecher, Hagrid/Spiders, Ghosts, etc.They don't show the Common Rooms. I always imagined it while reading the books. But I badly wanted to see them in the movie.They don't show Harry using the Cruciatus Curse on the one of the Carrows.They wasted time in Nagini's chase.They don't mention about Teddy Lupin and that Harry was his Godfather. They don't mention the names of Harry's other two kids.No mention about the significance of the horcruxes.No mention of Bloody Baron and his link with Ravenclaw's diadem.No mention about how the Invisibility Cloak came into the possession of the Potters, how Harry and Voldemort are related through the Peverell brothers.They don't show how Dumbledore communicated with Snape after he died.Harry doesn't even mend is wand. He directly snaps the Elder Wand into two pieces...In the future scene, all the funny and cheerful dialogues are excluded. Everyone's just smiling and staring at each other. And moreover, none of the them seemed in their late thirties. Didn't the film-makers have enough money to hire good make-up artists.THE UGLY :Dumbledore's Story. He's my most favourite character in the book. There's nothing about him in the movie. They just say he had secrets (what secrets??). They don't even tell the story of Dumbledore sister, Ariana. They don't show him getting emotional at King's Cross.The use of ridiculous one-liners and humourless jokes when the situation is so intense and sad.Harry & Voldemort had their final fight in the middle of nowhere. No one was even around to watch it. (In the book, they were in the middle of the whole crowd.)Bellatrix and Voldemort die bursting into confetti!ALL IN ALL, it wasn't the send-off the series deserved. Someone who has grown up reading the books and watching the movies in the series will understand my woes..."
78,1931,"I saw this at a preview screening in London.Deathly Hallows part 2 ends this incredibly well produced saga with tremendous grace and a beautifully orchestrated climax that I am sure will satisfy both lovers of the books and films.If you have read the books as I have you will be glad to know major key moments are intact. Much is missing but I won't dwell on that, no point, its how well this movie plays out and for me it rolls wonderfully between excitement, thrills and emotional drama towards a satisfactory (though a slightly rushed) conclusion. There are at least 2 sequences so powerful that I defy anyone not to at least stifle a tear or choke a little. One of those sequence is an exquisitely executed flashback that is pivotal to the whole story. I have to say, that despite the woes we book readers have when elements (big chunks of it too) are omitted from the movies, much credit still has to go to Steve Kloves for adapting the books for the big screen, cleverly weaving, changing and even adding new big elements to give a kinetic flow to the narrative and here it all comes together superbly.David Yates assured direction has nurtured our young actors in the last 4 films to blossom into even more adept actors who convey their characters with natural tones without overacting. Daniel Radcliffe had to carry this movie more than any other and has done so brilliantly complemented with great support from his two companions, Emma Watson and Rupert Grint.Pretty much all the characters we have met in all the movies have made an appearance in this finale but one actor stands out, Alan Rickman. His portrayal of Professor Snape has always been a joy to watch (if a little novel) but here his scenes will leave a dramatic engraving in my memory. Here he elevates his portrayal of one of the most complex character in young adult literature to an unforgettable piercingly emotional one.Another actor who really shines in the few scenes that he has, is Matthew Lewis as Neville Longbottom who we see gradually transforming over the past films from the clumsy bullied boy to a brave warrior in this final film. Many other British thespians of the series also have their few moments to shine especially Maggie Smith's Professor McGonagal who was a delight to watch as she takes charge of the defence of Hogwarth School.As for the spectacle of the battle and showdowns, while not at the scale of Lord of the Rings, I honestly cant think how it could have been done better as the film makers have intertwined heart stopping action with dramatic progressions in the narrative. Its actually more visceral and dynamic than the rather smaller scale battle of the brilliant novels (not to take anything away from Rowling's writing). Do I have any gripes? Yes I do. Although I applaud Steve Kloves for a difficult screenplay adaption...I think he could still have done better at explaining some odd anomalies that only readers of the book will understand. This might annoy you if you haven't read the books. But its a small gripe because what we get is delightful.What an amazing achievement to faithfully bring Rowling's epic saga to the big screen with the same cast and largely the same crew, maintaining the brilliant quality right to the end.Oh my god, its only just sinking in, this was the end....but what a great great end."
78,1932,"Harry Potter's saga had many directors; I will not go back again to who was the best (hint; a Mexican guy), but by far Mr. Yates was the worst. Mr. Yates was only interested in make an easy sell PRODUCT. The only reason the first was paced was to fill out two movies with only one book. Now, we are at the end so WHO CARES, let's just finish it, get the money and keep going. Clocking barely two hours, it feel rush and incomplete; missing lots of interesting (and even important) parts on one of the richer book of the series. Hermione and Ron do almost nothing; the others even less. Harry gets a lot of screen time but not necessary good scenes. Even the battle at Hogwarts (the only part Mr. Yates seems to be interested ) is a lame copy of ""The Two Towers"" without any kind of emotion. His direction so bad and unimaginative that when most of the characters die; we do not feel anything. In brief; worth seeing to understand how better the book is and because it is the last one; but AVOID any further movies with David Yates as director."
78,1933,"An incredible journey that began a decade ago finally arrives at its close with David Yates' ""Harry Potter and the Deathly Hallows: Part II"", as 'The Boy Who Lived' comes face to face with 'He Who Shall Not Be Named' in an epic showdown between good and evil. And what a showdown it is- tense, thrilling, breathtaking, and fitting of just about any superlative you can think of. Whereas the first instalment of the 'Deathly Hallows' emphasised the profound sense of loss and isolation among Harry, Ron and Hermoine, screenwriter Steve Kloves and director Yates leaves behind the moody atmosphere of the previous movie for newfound immediacy and urgency. This is all about that final battle where only one can live, and from start to finish- for once in a Harry Potter movie- the action is swift and relentless.Part II picks up right where the previous film left off- the dark Lord Voldemort smiles in evil triumph as he steals the most powerful wand in the world, i.e. the Elder Wand, from the tomb of beloved Hogwarts headmaster Professor Dumbledore (Michael Gambon). The next shot is equally ominous- students are marched rank-and-file through a Hogwarts courtyard, watched closely by cloaked Dementors hovering over the school grounds. If there was any need of a reminder of the danger facing our three protagonists, these opening sequences should just about refresh one's memory of what is at stake.There is precious little time to waste, and the first we get to see Harry, Ron and Hermione, they are already hatching a plan to break into Gringotts to retrieve a Horcrux. Their break-in settles upon a plan of deception that allows for some rare moments of levity in the film, as Helena Bonham Carter gets to ham it up as a polyjuice-disguised Hermoine impersonating Bellatrix Lestrange. This being the first 'Harry Potter' movie in 3D, Yates caters for some distinctive thrills in the additional dimension with a roller-coaster ride through the vault, culminating in a daring escape on the back of a dragon.But as readers of the book will tell you, the last stand happens back at Hogwarts, and true enough, after this thrilling early set-piece at Gringotts, the trio head back to the School of Witchcraft and Wizardry to confront their foes. It is also where the last Horcruxes are supposed to be, and Harry's return to the once sunny and cheery grounds now besieged by darkness and doom becomes a true test of allegiance. Fans will be glad that Kloves gives room for otherwise supporting characters to step into the limelight- in particular, Neville Longbottom (Matthew Lewis) emerges as one of the unlikeliest but also truest heroes on the side of good. The Hogwarts stalwarts also get a chance to show off their magic, and Yates gives each largely enough screen time for the heroic send-off they deserve.Yet he reserves the most emotional moment in the film for Severus Snape's (Alan Rickman) vindication, long thought to be the Judas Iscariot-equivalent in the Order and the one who pushed Dumbledore to his death. Yates delivers a truly poignant and deeply heartfelt revelation of Snape's true colours, and it is a farewell that even those who have read the book and can expect what is to come will be overwhelmed by its sheer emotional muscle. While Part II was always meant to be an action-packed spectacle, it is to Yates' credit that there is still as much heart as before in the storytelling.Though brief, this revelation also works brilliantly as a catalyst that propels Harry to come to terms with the sacrifice he has to make. Harry's realization of this leads up perfectly to the ultimate duel between him and Voldemort, one that is fierce, ferocious and- thanks to Yates' imagination- more exhilarating than reading it off the page. The outcome of that battle shouldn't be a secret by now, and when the 'happily-ever-after' coda in Rowling's book set 19 years later is also faithfully adapted here, you can't quite help but be moved by how it so properly gives the series closure.They are of course no longer kids here- Daniel Radcliffe, Rupert Grint and Emma Watson now young adults who have through the film series grown up right under our eyes. While Part I had greater emphasis on Ron and Hermoine, the focus here is squarely on Harry and Radcliffe truly shines in this instalment- his usual understated performance allowing his audience to appreciate the enormities of the challenge before Harry.That we can be so fully immersed in Harry's world is testament to the craft of each and every one of the technical team. Production designer Stuart Craig does a masterful job portraying the devastation around Hogwarts, complimented nicely by Eduardo Serra's beautiful cinematography and Mark Day's skillful editing. Alexandre Desplat's evocative score, which combines his own elegiac work with both the John Williams theme as well as Nicholas Hooper's mournful composition for the sixth movie, works magic with the visuals. And most deserving of credit is none other than director Yates himself, who has matured movie after movie to deliver a crowning achievement for the series.Pardon us if we have also taken this opportunity to extol the merits of the 'Harry Potter' franchise- it's really hard not to considering how this is the last time we will see the Potter-world in its current incarnation. It is this to which the movie is a farewell to, and it is as beautiful a farewell as it can be, packed with visual spectacle on a scale never before seen in any of the other films and fused with the same powerful emotion as Part I and the Yates films before. All good- even great- things have to come to an end, so there is really no better way to bid adieu than with this grand and glorious final chapter."
78,1934,"Endings are usually the problems of most movie series. They usually end up being mediocre & unsatisfying or they are made to cash in people. The great thing about Harry Potter movies, the filmmakers are taking their job seriously. Harry Potter and the Deathly Hallows Part 2 is a great ending of the series. It's more than throwing a lot of action and exposition. Harry Potter and the Deathly Hallows Part 2 is one of those conclusion that actually care about the series.Deathly Hallows part 1 is just the first and the half of the second act of the story. Deathly Hallows part 2 begins straight forward to its continuation of the last Harry Potter film. And of course, if you haven't seen Deathly Hallows Part 1 or any of the Harry Potter movies, you'll be confused to death. Obvious isn't it? It's pretty clever to make the whole Deathly Hallows story like a slow burn. It started from silent thrills, plans, and escapes to big and loud battles.The series doesn't only end with big and loud action. It also gives us some nostalgia from the old Harry Potter films. And we still get to see more of the characters. The movie itself is pretty exciting. It's a good choice to let David Yates direct the rest of the Potter films because he made this series darker and bolder. Aside from that the film still has its compelling moments like the Prince's Tale scene.No need to tell about the performances of Daniel Radcliffe, Rupert Grint, Emma Watson and the rest of the cast because they are obviously good to their characters but there is one actor here is worth mention and that is Alan Rickman. We already knew him as Snape but there is one scene where we see more of his character and his performance was excellent. The filmmaking, the special effects is obviously good. The music score really made the battle scenes epic and perfect for a final film.For me it's really hard to write a review about Harry Potter. Is it because I never read the books or I'm not really a huge fan but in my opinion Harry Potter is a successful series. If I rank all the movie conclusions, this could be number three because nothing beats Lord of the Rings and Star Wars. Either you're a fan or not, you'll love this series. And yes, this is another remarkable movie series."
78,1935,"Moments after I saw the very first trailer for Harry Potter and the Deathly Hallows, I was crawling with goosebumps and plagued with anxiety. After almost a decade, the franchise was coming to an end. I had already read the book, knew the plotting, and remembered the fates of all the characters, but the trailer left me in a near unfathomable state -- the end was coming, and there was nothing I could do to stop it.Picking up practically the exact moment where the first half of the left off, the film begins with Harry (Daniel Radcliffe), Ron (Rupert Grint) and Hermione (Emma Watson) still on the trail for the elusive Horcruxes that make up Voldemort's (Ralph Fiennes) soul. Rather quickly, it becomes apparent that the group will need to travel back to Hogwarts, and it is there that the final battle to determine the fate of the wizarding community, and the world at large, begins.Harry Potter and the Deathly Hallows Part 2 is a fitting finale for one of the best and most consistent series of the past decade. It is a simply wondrous spectacle that extends and concludes the story wonderfully. While the story and effects are just as great as always, it is the final battle we have all been waiting for that delivers in spades. It is everything you imagined it would be and more. Splitting the films may still be a debatable decision, but the film is able to stand on its own much the same way the previous part did. It is that good, and that gripping. It may be the shortest Harry Potter film, but it is also the only one that feels like it knows exactly where it wants to navigate itself to with each new scene. Grint, Watson and especially Radcliffe are simply stunning in their performances. They have grown up with these characters, and have gotten progressively stronger as actors with each new film. But here, they have totally immersed themselves into their roles, and the results are nothing short of magical. They are exactly how you remember them written in the book, and move from sadness, to courageous, to fearful, and more, with such passion and conviction that you forget they are simply acting. Their styles are that strong, and help provide the emotional crux the film leans on and never from. Even with their varying screen times, the supporting cast is impeccable as always. Alan Rickman is spectacular and simply devastating as the devious Professor Snape. Maggie Smith finally gets some real time to shine as Professor McGonagall, as does Julie Walters as Molly Weasley (who gets the greatest line in the film). Jason Isaacs, Helena Bonham Carter, George Harris, Tom Felton, Michael Gambon and Matthew Lewis also perfect their characters, and help deliver awesome performances all around.But the supporting screen time is dominated by Fiennes as Voldemort. When Harry and his friends are not the focal point, Fiennes simply owns everyone. His performance always ranked amongst the best of the series, and he does not let the finale slow him down. He is horrifically evil in his interpretation, and frequently compares to his absolutely and terrifyingly brilliant performance as Amon Goeth in Schindler's List. The fear that courses through the characters' veins at the very sight or mention of his name, courses equally through the audience. Even when he is being darkly hilarious, Fiennes is downright petrifying. He is the stuff that nightmares are made of. His work is just that close to perfect in the role that it gives an almost genuine authenticity that should not come so effortlessly.But like all Harry Potter films however, the cohesive product is not without its faults.My main gripe with the film come out of the sheer fact that because it was split off into two parts, it allowed some of the more useless and careless sections of prose to make it into the film. Much like the extended and excruciatingly long camping trip from the first half, the second half gets dragged down by the addition of standout moments from the book that felt awful the first time you read them, and come off even worse on the screen. I know they are pandering to the audience, and adding just as much as they possibly could to make the film feel complete, but there was a reason so much was cut out of the other books when they made the leap to the big screen. This is the shortest of the saga by a long shot, and the chaotic pace makes it feel like it could have been even shorter had they chopped more out.My other gripe is the 3D. The filmmakers said they did not have the right amount of time to convert the first half properly, so they just scrapped the plans. The movie looked amazing anyway, and I found myself puzzled at what exactly would have been three-dimensional about it about the second part. Save for a scene early on involving a rather badly rendered dragon, there is not much else that takes advantage of the added 3D. The majority of the film just looks and acts normal, never exploring the format, and never giving the audience a reason to care or change their minds on the quickly dying trend. In what feels like a blink of the eye, the Harry Potter film series is over. Harry Potter and the Deathly Hallows Part 2 has arrived, and with it, an incredible end to the franchise. It stumbles in some places because of the inane and disappointing prose of the book, but the filmmakers have stayed true to their book and film fans, and delivered a tremendously worthy finale. It is one of the strongest films of the year, and one of the best film finales ever conceived. 8.5/10.(An extended review also appeared on http://www.geekspeakmagazine.com)."
78,1936,"I have read only a small portion from the books, but enough to understand the woman's approach. I have, however, attentively watched all the films. This comment applies to the entire saga with some attention to the final two.Charles Dickens invented a style of writing that is well suited to some kinds of cinematic adventure. What he would do is invent a world, and thoroughly understand its dynamics. These really were invented worlds, though today they appear as though he was writing about his own. He was an absolute genius at discovering certain objects and characters in these worlds and giving them powerful names. Then he would let his characters loose; he literally would write and publish the first episodes of what we read today as whole books. He would send the chapters out, trusting that his named entities would weave their own story. The result is pure joy when reading because the world is whole enough to carry us.It is also why his books all end clumsily.Rowling works very much in this style, the first chapters sent aloft while the story is still soft; the impressive ability to name things; the creation of a universe of sorts. As though she understands this, her alternative world is extended not from our modern technological one, but from Dickens' Victorian England. The filmmakers, starting with Columbus, understood this and adapted what they supposed we supposed were Victorian manners, costumes and architecture. The dragons are sourced not from modern models but from drawings of that period.So the strength is that we are sucked into the world. Usual offenses from clumsy plots, unnecessary events, artificially placed combat and all are made invisible because we care not about the story per se, but the world that supports it. We care less about any of the characters, than the names the carry. That is Dickens' gift. I do like a few names Rowling devised; they are worthy.Otherwise (meaning without the Victorian art, and Dickensian names) we may just as well be watching a Michael Bay film.The previous film had a folding device I appreciated. We are told a story that is supposed to be central, the story of the 'Deathly Hallows.' Now as it turns out, the three objects described in the story are not any more central than any of the other named objects, but we don't know that in the seventh film. The story is told in a shadow puppet form, one we have seen a couple times already this year. The level of abstraction is the same from the Harry Potter universe as that universe is from ours, which is why it matters in the end that Harry destroys one of the three objects.Previous films, starting with the fourth I believe, had the 'pensieve,' a clever device which allows Harry to see movies of the past. The dynamics of the thing are strange because they are supposed to be recreated memories, but the viewer sees them cinematically. We gloss over the difficulty just as we do with alien invaders speaking English. I did appreciate the design of this thing as it evolved in the films, but it retains the inkflows. That works well in combination with the inkflow-like trails of Voldemort's flying minions.Lily Evans as a redheaded girl is adorable.Ted's Evaluation -- 3 of 3: Worth watching."
78,1937,"In the beginning, I want to thank the author j.k. Rowling, even tho I didn't read her books but I saw it in this magnificent series of films
I didn't read it because English is not my mother language at that time and I didn't think the translated version will be as great as the original.But now after what I have seen in the series twice, I am considering reading it After I improved my English over the years.About the series, I saw it when I was younger nearly 10 and it was great but now when I saw it a second time while am 19 I understand it and appreciate it more it becomes greater, I wished I saw it in theater Yet None of its value has been lost by watching it on the tv.At third. As for the characters, there were great performances from all of them, but I loved the most harry and Hermione and comes second snape, Sirius, Hagrid, 2001's dumbledore, luna, Wesley.It's by far The largest number of great characters I've seen in one movie series.In the end. About this last part of the series, it created a perfect ending Any fan would seek for, I won't spoil by talking about details but I've experienced every emotion I have on it.It was really a masterpiece by all what it means."
78,1938,"Yeah. I came out of the film disappointed. Not feeling like I had a good time.Don't get me wrong, it was a good movie. But there are things that brought it down and too many of them for it to be forgivable.1) Dumbledore's brother and sister. You know what I mean. Referred to and never followed upon.2) The kiss. Didn't happen in the Chamber of Secrets. In fact, did the Chamber scene happen at all? In the book, it happens after Ron expresses concern for the welfare of the elves (in light of Dobby's heroic death) in the outbreak of a fire at Hogwarts. Here, it is given to you as a variation of the ""We're alive! Let's kiss!"" movie cliché'.3) Fred's death should have been on screen. Period.4) The Avada Kedavra curse didn't make bodies disintergrate. Until Voldemort (and perhaps Bellatrix, too?). What? 5) The roles of Matthew Lewis and Evanna Lynch (Neville and Luna respectively) were enough to warrant their names as part of the supporting cast. To only see their names in the full cast is scandalous to say the least.(And, yes, I am aware two-time Oscar winner Emma Thompson gets the same treatment. I know she makes two small appearances, but again, she has two bloody Oscars! Either she is very humble or she needs a better agent.) 6) They really should have stuck with the CGI aging. Except for maybe Ginny and Draco, none of them looked like they were 36."
78,1939,"This movie could not do any better, it ended the Harry Potter series with a bang. It is a good balance from the first part of The Deathly Hallows. The first part was more of a drama, while part two was action packed left and right. This may be my favorite movie of the series, though all of them are equally amazing. I have read the books, and there are definitely major changes in the movie, but I find they fit perfectly well with the story, even if it isn't the original plot. Even for those who haven't read the books (why wouldn't you?!), it is equally enjoyable. This movie, along with the rest in the series, will be loved for years and years to come."
78,1940,"OVerall it was okay, and will make a bunch of money. But David Yates was not the best to direct the Potter films. His method always seems to be to just get through the movie as quick as possible. This has been true since OOTP. The problem is that such a quick pace leaves out many key scenes and doesn't allow the viewer to make more of an emotional investment in the story and the characters. Deathly Hallows 2 was no different. It was enjoyable enough, I suppose. But could have been so much better with just an additional 10 minutes of movie. A few additional scenes and extending a few of them just a little more could have added greater depth and emotion.Spoiler alert: Just some scenes that could have been added or extended: Snapes memories- a few more scenes to greater establish his closeness with Lilly and his role in fighting Voldemort. It would have helped to explain why Harry named one of his kids after a man he had hated for 7 years. And a few more lines to show his reluctance to have to be the one to kill Dumbledore. This would have shown Snapes greater respect and love for him.Slightly extend the scene leading up to Mrs. Weasley fighting Belatrix. A few more seconds to establish Jinny's peril in the fight before Mrs. Weasly stepping in and uttering her great line. IT happened so fast, you could miss that Jinny was even fighting Belatrix if you blink at the wrong time.SHould have shown the death of Fred and Percy's reuniting with the family. This wouldn't have taken very long and Fred deserved to have his death scene, rather than just being an afterthought body on a stretcher.SHould have shown a few more individual fight sequences, especially with Hagrid. I was beginning to wonder if Hagrid was even going to appear. And there was no emotion from him when he thought Harry was dead.Extend the scene of Mrs. Malfoy and Harry to better explain why she lied to Voldemort about Harry being dead.Should have shown more entities involved in the fight, like parents, Hogsmead residence, the elves as lead by Kreacher - rather than showing mainly an army of kids fighting the Death Eaters.MOre of the school's teachers in the fight.The final confrontation between Harry and Voldemort could have been done better and stayed truer to the book.OVer all, Yates' Harry Potter movies have been rather emotionless and anti-climatic. DH2, sadly, was no different."
78,1941,Even though I consider myself to be a huge HP fan I never thought I would actually give a movie from this series straight 10 out of 10. Just saw the movie today and the word epic is almost an understatement. This movie really lives up to the promises that have been made. Further more it is (in my opinion at least) the movie that stays most loyal to the book. I did miss some scenes from the book yet nothing relevant was left out. I don't want to give out any spoilers 'cause I don't want to ruin it for you but if you have read the book it will be very easy to follow and if not - well I think it still makes sense most of the time. I highly recommend you to watch it whether you're a fan or not. 10/10
78,1942,"Everything that could have been said about this movie has probably been said.WHAT I LIKED: -I feel like I was the only one who really appreciated the use of humor in the movie, it was perfect. I loved the jokes and their timing. While this wasn't close to a comedy, it kept the charming humor of the previous Harry Potter movies and I appreciated that the movie didn't take itself TOO seriously.-Showing Hermione destroying the Horcrux. This was a scene I really hoped they'd show. In the book it was a brief mention. In the movie, they show the full scene. I also liked that, if they couldn't have Ron's comment defending the house elves as the reason Hermione kissed him, this was the next best reason.-Neville and Luna had larger roles in this movie. I was particularly pleased with Luna's larger role and that she had the guts to put Harry in his place.-The CGI was pretty good.-The acting is VERY good.-They change JK Rowling's plan in one minor way- by putting Neville and Luna together. TOO CUTE!! And just perfect!! -The original HP theme from the first movie at the end. It made me very emotional. I loved that they used John William's piece instead of making a new one. How sweet.WHAT I DIDN'T LIKE -The timing was all wrong. The scene in which Mrs. Weasley kills Bellatrix Lestrange is just bizarrely placed, almost like they would have cut that scene if her one-liner hadn't become so famous.-Since when do people explode when they die? -Harry kills Voldemort without using his famous spell... it's just a random burst of red light from his wand. Not only that, Voldemort bursts into ashes. Random. An there's no dialog between them, just fighting. There's no one to see Harry finish him. A terrible way to change a great scene from the book.-There was NO explanation for ANYTHING!! I mean it, they set up Gridelwald's story... then never do anything with it. They never mention the third of the Deathly Hallows- the cloak. They never explain why Harry knows that Lupin has a son. They don't explain Dumbledore's back story, and so hinting to it is just frustrating. They never explain what happens to Harry's wand. They even don't explain why Harry isn't killed for real when Voldemort kills him. All in all, as a reader of the book, I understood it all but anyone who hadn't read it would be pretty lost.-Snape's flashbacks. They were okay but I hated the scenes of him crying over Lily's body in Godric's Hollow. EW!! It was creepy, never mentioned in the book, and almost seemed stalkerish. It didn't make me want to like Snape, it made me cringe!! Not only that, they never really explain that Snape was never Voldemort's after Lily's death.-Young Lily's eyes are very much BROWN in the flashbacks. They couldn't have put in some colored contacts? -No one looked 19 years older in the future scene. They looked weird. The prosthetic team failed miserably.-The future scene didn't show the kids much. Actually there was no dialog except between Harry and Albus. They couldn't have made the movie 5 minutes longer? All in all, they really should have explained more like in the last movie. It felt rushed. And confusing. Not the worst of the Potter movies (Goblet of Fire was worst) but not the best (Chamber of Secrets was best). So I gave it a 6. Pretty good. But not great."
78,1943,"While never an avid Harry Potter fan, I have watched all eight Harry Potter films on the big screen over the past decade. It's been a long, bumpy ride, with some films stronger than others - mainly the first few (in my own honest opinion). After a while, however, it all felt like the biggest cinematic tease ever. I mean, we've been told about Voldermort ever since the beginning, and we've known all along that the saga will end with this big, epic fight between good and evil... err, I mean Harry vs. Voldermort. However, that never came (except for a few teases here and there), and when the producers decided to postpone the inedible and split the last film into two, it became ever so frustrating.Thanks god, then, that Harry Potter and the Deathly Hallows: Part 2 came along to right all the wrongs the previous films have made and to give us the proper closure we've all been waiting for. Finally, after all this time, we get to see the main protagonist for more than a glance. We get resolutions to plot lines that began in parts 6 & 7, Hogwarts makes an awesome comeback for one, final stand between forces between both sides, and there are even some twists and turns that echo all the way back to parts 1 & 2.So yes, THIS is the Harry Potter we've all been waiting for all along: edgy, dark, more mature and complex than ever before, with solid performances from all involved (especially Ralph Fiennes, who gets some space to play with his character, and that guy that plays Neville Longbottom, who grew up to become quite a man from that mousy little kid he once was). But more so - and unlike any of the other films in the series – HP7b stands as an independent piece (alongside its 2010 counterpart), and doesn't leave the viewer unsatisfied. Here, we get a proper ending, we know this is the Harry Potter to end all 800 or so films that came before, and it seems that the producers knew this and gave it all they could. I only wish they've done this more often during the previous films, instead of saving the best for last.All in all, this is THE best Harry Potter I've seen from all the eight, and a truly exciting roller coaster of a film, filled with top notch storytelling alongside impressive special effects (even the 3D felt appropriate and relevant). I gave it a very solid 9 out of 10."
